date,open,high,low,close,volume,average,barCount
2017-10-30 13:30:00+00:00,257.07,257.4,256.99,257.27,4261242.0,257.206,15373
2017-10-30 14:00:00+00:00,257.28,257.6,257.21,257.47,4123465.0,257.401,17458
2017-10-30 15:00:00+00:00,257.47,257.51,256.64,256.89,6700470.0,256.981,26604
2017-10-30 16:00:00+00:00,256.88,256.9,256.41,256.81,4343800.0,256.68,18209
2017-10-30 17:00:00+00:00,256.8,257.01,256.65,256.7,4154913.0,256.891,16638
2017-10-30 18:00:00+00:00,256.71,256.98,256.65,256.87,3344137.0,256.848,14143
2017-10-30 19:00:00+00:00,256.87,257.06,256.55,256.8,10179773.0,256.87,36347
2017-10-31 13:30:00+00:00,257.18,257.21,256.88,256.94,3147738.0,257.086,10851
2017-10-31 14:00:00+00:00,256.94,257.18,256.8,257.14,4090092.0,257.014,17115
2017-10-31 15:00:00+00:00,257.13,257.38,257.11,257.3,3653955.0,257.255,16148
2017-10-31 16:00:00+00:00,257.3,257.32,257.14,257.21,2504087.0,257.231,11636
2017-10-31 17:00:00+00:00,257.22,257.29,257.15,257.27,1498003.0,257.229,7367
2017-10-31 18:00:00+00:00,257.27,257.39,257.19,257.33,4434987.0,257.309,16616
2017-10-31 19:00:00+00:00,257.33,257.44,256.99,257.11,16384188.0,257.191,51201
2017-11-01 13:30:00+00:00,258.04,258.43,257.92,258.29,6062412.0,258.186,19673
2017-11-01 14:00:00+00:00,258.29,258.31,257.79,257.93,9275498.0,258.077,25381
2017-11-01 15:00:00+00:00,257.93,258.04,257.43,257.53,4882800.0,257.745,20613
2017-11-01 16:00:00+00:00,257.53,257.78,257.5,257.57,3269564.0,257.647,14394
2017-11-01 17:00:00+00:00,257.57,257.57,257.07,257.42,5078119.0,257.294,21336
2017-11-01 18:00:00+00:00,257.44,257.75,257.37,257.66,4172054.0,257.596,18426
2017-11-01 19:00:00+00:00,257.66,257.76,257.42,257.51,7713759.0,257.575,30148
2017-11-02 13:30:00+00:00,257.41,257.53,257.25,257.37,3785490.0,257.423,15575
2017-11-02 14:00:00+00:00,257.37,257.39,256.19,256.93,11459159.0,256.735,47621
2017-11-02 15:00:00+00:00,256.93,257.27,256.63,257.03,6123280.0,256.985,27721
2017-11-02 16:00:00+00:00,257.04,257.46,256.97,257.35,4909904.0,257.294,19697
2017-11-02 17:00:00+00:00,257.35,257.4,257.11,257.18,2621918.0,257.236,12962
2017-11-02 18:00:00+00:00,257.18,257.44,257.05,257.06,3135385.0,257.229,13572
2017-11-02 19:00:00+00:00,257.06,257.75,257.05,257.61,10379135.0,257.512,40492
2017-11-03 13:30:00+00:00,257.78,257.86,257.3,257.49,5364477.0,257.549,17850
2017-11-03 14:00:00+00:00,257.49,257.72,257.38,257.63,4610147.0,257.556,19629
2017-11-03 15:00:00+00:00,257.63,257.99,257.57,257.94,4071015.0,257.777,18689
2017-11-03 16:00:00+00:00,257.94,258.21,257.94,258.13,4280565.0,258.11,18757
2017-11-03 17:00:00+00:00,258.13,258.38,258.13,258.37,3498184.0,258.283,15180
2017-11-03 18:00:00+00:00,258.36,258.5,258.25,258.4,4105452.0,258.39,17607
2017-11-03 19:00:00+00:00,258.41,258.45,258.23,258.45,12077642.0,258.345,44124
2017-11-06 14:30:00+00:00,258.29,258.59,258.22,258.58,3203035.0,258.432,12197
2017-11-06 15:00:00+00:00,258.59,258.78,258.44,258.62,3736353.0,258.624,15667
2017-11-06 16:00:00+00:00,258.61,258.8,258.52,258.56,2523528.0,258.661,11781
2017-11-06 17:00:00+00:00,258.57,258.83,258.53,258.78,2227354.0,258.674,10164
2017-11-06 18:00:00+00:00,258.79,258.89,258.73,258.84,1820516.0,258.809,9177
2017-11-06 19:00:00+00:00,258.83,258.94,258.75,258.94,2214044.0,258.842,10288
2017-11-06 20:00:00+00:00,258.93,259.0,258.78,258.82,6944396.0,258.906,28952
2017-11-07 14:30:00+00:00,258.97,259.35,258.9,259.2,4536340.0,259.174,15012
2017-11-07 15:00:00+00:00,259.2,259.27,258.56,258.74,6319305.0,258.918,23914
2017-11-07 16:00:00+00:00,258.74,258.94,258.21,258.26,6627388.0,258.738,17671
2017-11-07 17:00:00+00:00,258.26,258.52,258.09,258.42,5784660.0,258.319,21716
2017-11-07 18:00:00+00:00,258.42,258.66,258.4,258.49,2781928.0,258.543,10428
2017-11-07 19:00:00+00:00,258.49,258.57,258.3,258.33,3769365.0,258.422,12480
2017-11-07 20:00:00+00:00,258.33,258.72,258.23,258.68,10342260.0,258.466,34332
2017-11-08 14:30:00+00:00,258.46,258.58,258.15,258.25,4015593.0,258.357,13372
2017-11-08 15:00:00+00:00,258.26,258.58,258.23,258.53,5021952.0,258.424,21259
2017-11-08 16:00:00+00:00,258.53,258.68,258.4,258.58,3004614.0,258.558,13680
2017-11-08 17:00:00+00:00,258.58,258.94,258.55,258.9,4258030.0,258.745,16082
2017-11-08 18:00:00+00:00,258.9,259.08,258.89,259.0,3695201.0,258.995,15443
2017-11-08 19:00:00+00:00,259.0,259.14,258.9,259.05,2770371.0,259.029,12407
2017-11-08 20:00:00+00:00,259.05,259.22,258.88,259.12,9428026.0,259.059,34666
2017-11-09 14:30:00+00:00,257.73,258.08,257.43,257.75,8271176.0,257.74,29757
2017-11-09 15:00:00+00:00,257.75,258.39,257.74,258.36,9341376.0,258.071,36430
2017-11-09 16:00:00+00:00,258.37,258.38,257.04,257.35,12305054.0,257.721,40109
2017-11-09 17:00:00+00:00,257.36,257.36,256.36,257.04,15551277.0,256.81,59969
2017-11-09 18:00:00+00:00,257.04,257.65,256.77,257.54,9289270.0,257.337,37010
2017-11-09 19:00:00+00:00,257.54,257.89,257.52,257.65,7670513.0,257.724,26484
2017-11-09 20:00:00+00:00,257.65,258.38,257.58,258.19,12878638.0,258.088,49419
2017-11-10 14:30:00+00:00,257.73,257.96,257.57,257.72,5046755.0,257.757,18045
2017-11-10 15:00:00+00:00,257.71,257.93,257.37,257.73,7513402.0,257.627,26835
2017-11-10 16:00:00+00:00,257.74,257.86,257.5,257.84,3201024.0,257.689,14688
2017-11-10 17:00:00+00:00,257.84,257.98,257.68,257.7,2528401.0,257.858,11979
2017-11-10 18:00:00+00:00,257.71,257.92,257.63,257.83,2236971.0,257.783,10085
2017-11-10 19:00:00+00:00,257.83,258.19,257.83,258.15,5631952.0,258.07,22588
2017-11-10 20:00:00+00:00,258.15,258.21,258.01,258.08,9585623.0,258.12,34554
2017-11-13 14:30:00+00:00,257.32,257.85,257.27,257.83,5034355.0,257.507,18781
2017-11-13 15:00:00+00:00,257.82,258.26,257.81,258.07,6630800.0,258.027,23905
2017-11-13 16:00:00+00:00,258.07,258.31,258.0,258.28,3116970.0,258.164,12036
2017-11-13 17:00:00+00:00,258.28,258.36,258.17,258.25,2532039.0,258.277,7435
2017-11-13 18:00:00+00:00,258.26,258.38,258.1,258.34,1766702.0,258.24,8691
2017-11-13 19:00:00+00:00,258.34,258.43,258.29,258.34,4546511.0,258.354,11443
2017-11-13 20:00:00+00:00,258.34,258.59,258.13,258.34,8798293.0,258.325,32830
2017-11-14 14:30:00+00:00,257.4,257.67,257.16,257.24,5572021.0,257.438,19482
2017-11-14 15:00:00+00:00,257.24,257.85,256.52,257.69,12909697.0,257.176,51467
2017-11-14 16:00:00+00:00,257.7,257.78,257.48,257.74,4577345.0,257.624,18898
2017-11-14 17:00:00+00:00,257.74,257.84,257.14,257.31,3418762.0,257.571,14580
2017-11-14 18:00:00+00:00,257.3,257.66,257.08,257.51,3039191.0,257.38,13144
2017-11-14 19:00:00+00:00,257.52,257.73,257.45,257.68,2840717.0,257.618,13307
2017-11-14 20:00:00+00:00,257.68,257.81,257.45,257.74,8586716.0,257.69,32704
2017-11-15 14:30:00+00:00,256.62,256.7,255.63,255.92,10888128.0,256.034,37062
2017-11-15 15:00:00+00:00,255.91,256.92,255.84,256.91,9417917.0,256.426,37316
2017-11-15 16:00:00+00:00,256.91,257.22,256.81,257.02,7052871.0,257.028,24077
2017-11-15 17:00:00+00:00,257.01,257.05,256.67,256.94,3382416.0,256.867,15306
2017-11-15 18:00:00+00:00,256.95,256.95,256.6,256.63,3504315.0,256.759,16384
2017-11-15 19:00:00+00:00,256.63,256.87,256.51,256.79,3909142.0,256.676,16163
2017-11-15 20:00:00+00:00,256.79,257.02,256.26,256.43,17372284.0,256.578,59810
2017-11-16 14:30:00+00:00,257.52,257.85,257.47,257.65,5381045.0,257.659,19117
2017-11-16 15:00:00+00:00,257.64,258.48,257.64,258.35,16317404.0,258.113,36428
2017-11-16 16:00:00+00:00,258.35,258.53,258.22,258.5,5567884.0,258.396,22258
2017-11-16 17:00:00+00:00,258.49,258.83,258.49,258.74,4399040.0,258.665,18923
2017-11-16 18:00:00+00:00,258.74,258.89,258.65,258.79,3828705.0,258.778,16887
2017-11-16 19:00:00+00:00,258.79,259.04,258.73,258.76,5333082.0,258.896,22570
2017-11-16 20:00:00+00:00,258.76,258.79,258.52,258.61,17099910.0,258.651,53968
2017-11-17 14:30:00+00:00,258.22,258.34,257.97,258.27,6837024.0,258.194,24241
2017-11-17 15:00:00+00:00,258.28,258.44,258.03,258.25,5748521.0,258.221,24383
2017-11-17 16:00:00+00:00,258.25,258.29,257.89,258.23,4769440.0,258.126,20280
2017-11-17 17:00:00+00:00,258.22,258.36,258.09,258.3,3551264.0,258.259,14644
2017-11-17 18:00:00+00:00,258.29,258.33,258.09,258.22,2871251.0,258.222,11921
2017-11-17 19:00:00+00:00,258.21,258.28,258.04,258.2,2619613.0,258.164,11753
2017-11-17 20:00:00+00:00,258.2,258.21,257.77,257.88,15670662.0,257.966,49414
2017-11-20 14:30:00+00:00,258.14,258.19,257.86,258.15,3788158.0,258.041,14531
2017-11-20 15:00:00+00:00,258.15,258.29,257.96,258.26,4304850.0,258.135,19851
2017-11-20 16:00:00+00:00,258.26,258.4,258.19,258.32,3607926.0,258.286,16225
2017-11-20 17:00:00+00:00,258.32,258.36,258.11,258.33,3671286.0,258.28,14239
2017-11-20 18:00:00+00:00,258.33,258.49,258.28,258.47,3008699.0,258.395,12963
2017-11-20 19:00:00+00:00,258.47,258.49,258.36,258.4,2590309.0,258.436,11954
2017-11-20 20:00:00+00:00,258.41,258.53,258.13,258.29,8378882.0,258.268,31832
2017-11-21 14:30:00+00:00,259.18,259.76,259.09,259.67,5296545.0,259.511,18501
2017-11-21 15:00:00+00:00,259.67,260.02,259.62,259.99,7471940.0,259.878,33126
2017-11-21 16:00:00+00:00,259.99,260.06,259.86,260.0,4711433.0,259.967,19100
2017-11-21 17:00:00+00:00,260.01,260.04,259.9,259.97,3837668.0,259.986,16683
2017-11-21 18:00:00+00:00,259.97,260.2,259.94,259.98,3884126.0,260.045,17789
2017-11-21 19:00:00+00:00,259.98,260.05,259.9,260.04,3482883.0,259.998,15254
2017-11-21 20:00:00+00:00,260.04,260.06,259.81,259.96,13633641.0,259.925,44505
2017-11-22 14:30:00+00:00,260.03,260.15,259.9,259.98,3461054.0,260.02,13718
2017-11-22 15:00:00+00:00,259.98,260.04,259.68,259.94,5647360.0,259.879,22895
2017-11-22 16:00:00+00:00,259.95,260.0,259.67,259.76,3145438.0,259.8,14662
2017-11-22 17:00:00+00:00,259.77,259.8,259.6,259.78,2132639.0,259.703,9425
2017-11-22 18:00:00+00:00,259.77,259.82,259.57,259.8,2844131.0,259.735,11949
2017-11-22 19:00:00+00:00,259.81,259.97,259.79,259.88,3505696.0,259.88,14401
2017-11-22 20:00:00+00:00,259.87,259.97,259.74,259.77,6863688.0,259.878,25767
2017-11-24 14:30:00+00:00,260.28,260.32,260.17,260.27,3326758.0,260.262,12232
2017-11-24 15:00:00+00:00,260.28,260.36,260.16,260.33,2923555.0,260.266,11481
2017-11-24 16:00:00+00:00,260.32,260.48,260.32,260.38,2960963.0,260.397,12626
2017-11-24 17:00:00+00:00,260.38,260.48,260.26,260.33,7110014.0,260.387,27865
2017-11-27 14:30:00+00:00,260.41,260.75,260.27,260.57,3783362.0,260.548,13796
2017-11-27 15:00:00+00:00,260.58,260.69,260.47,260.61,4325297.0,260.581,18386
2017-11-27 16:00:00+00:00,260.62,260.63,260.0,260.31,5643365.0,260.244,22519
2017-11-27 17:00:00+00:00,260.31,260.32,260.15,260.27,2670002.0,260.244,12549
2017-11-27 18:00:00+00:00,260.27,260.44,260.26,260.42,2423902.0,260.371,10466
2017-11-27 19:00:00+00:00,260.42,260.43,260.27,260.39,1931777.0,260.34,8704
2017-11-27 20:00:00+00:00,260.38,260.42,260.25,260.26,8949032.0,260.356,30122
2017-11-28 14:30:00+00:00,260.76,260.97,260.65,260.79,4040167.0,260.768,14950
2017-11-28 15:00:00+00:00,260.79,261.18,260.78,261.09,5921619.0,261.008,23276
2017-11-28 16:00:00+00:00,261.09,261.57,261.05,261.55,5509127.0,261.285,24026
2017-11-28 17:00:00+00:00,261.55,262.03,261.54,261.97,5473706.0,261.779,22270
2017-11-28 18:00:00+00:00,261.98,262.26,261.37,261.42,9275158.0,261.864,33912
2017-11-28 19:00:00+00:00,261.42,262.49,261.17,262.42,10256078.0,261.896,35894
2017-11-28 20:00:00+00:00,262.42,262.9,262.34,262.85,17341818.0,262.681,56824
2017-11-29 14:30:00+00:00,263.02,263.63,262.96,263.51,6775709.0,263.238,24170
2017-11-29 15:00:00+00:00,263.51,263.52,262.72,262.85,11485003.0,263.079,42282
2017-11-29 16:00:00+00:00,262.85,262.96,262.28,262.31,7871308.0,262.62,31952
2017-11-29 17:00:00+00:00,262.31,262.84,262.2,262.72,7412871.0,262.528,32098
2017-11-29 18:00:00+00:00,262.72,262.82,262.4,262.48,3570469.0,262.633,15647
2017-11-29 19:00:00+00:00,262.47,262.78,262.47,262.58,4812691.0,262.646,20284
2017-11-29 20:00:00+00:00,262.59,262.88,262.36,262.73,9295520.0,262.655,35145
2017-11-30 14:30:00+00:00,263.76,264.19,263.67,263.94,9425994.0,263.942,28849
2017-11-30 15:00:00+00:00,263.94,264.41,263.77,264.36,8850085.0,264.059,36161
2017-11-30 16:00:00+00:00,264.37,264.86,264.32,264.56,9248538.0,264.552,38070
2017-11-30 17:00:00+00:00,264.57,266.05,264.56,265.56,14942566.0,265.445,56763
2017-11-30 18:00:00+00:00,265.56,265.88,264.8,265.05,8724257.0,265.373,37852
2017-11-30 19:00:00+00:00,265.06,265.27,264.79,264.86,7610469.0,265.014,30184
2017-11-30 20:00:00+00:00,264.86,265.33,264.35,264.88,24040331.0,264.894,77171
2017-12-01 14:30:00+00:00,264.77,265.09,264.5,264.77,6682611.0,264.822,24315
2017-12-01 15:00:00+00:00,264.76,265.31,264.53,265.14,10649973.0,264.987,46344
2017-12-01 16:00:00+00:00,265.15,265.18,260.76,263.2,50631441.0,262.743,199153
2017-12-01 17:00:00+00:00,263.2,263.78,262.81,263.73,22588453.0,263.3,88948
2017-12-01 18:00:00+00:00,263.71,264.25,263.52,263.98,10959971.0,263.875,41029
2017-12-01 19:00:00+00:00,263.99,264.18,263.67,263.87,7279615.0,263.931,30595
2017-12-01 20:00:00+00:00,263.86,264.54,263.58,264.44,21036247.0,264.272,71747
2017-12-04 14:30:00+00:00,266.31,266.8,266.17,266.42,9788012.0,266.446,35982
2017-12-04 15:00:00+00:00,266.42,266.5,265.36,265.65,15553198.0,266.127,60684
2017-12-04 16:00:00+00:00,265.64,266.0,265.37,265.8,6862489.0,265.729,31535
2017-12-04 17:00:00+00:00,265.8,266.04,265.46,265.81,5594103.0,265.789,28115
2017-12-04 18:00:00+00:00,265.81,266.01,265.75,265.94,4007560.0,265.9,17923
2017-12-04 19:00:00+00:00,265.94,265.95,264.85,265.03,8009489.0,265.265,34414
2017-12-04 20:00:00+00:00,265.03,265.06,264.12,264.14,16008286.0,264.531,61768
2017-12-05 14:30:00+00:00,264.43,264.46,264.09,264.17,5405760.0,264.275,20133
2017-12-05 15:00:00+00:00,264.17,264.89,264.14,264.8,11563410.0,264.498,41841
2017-12-05 16:00:00+00:00,264.81,265.15,264.57,264.63,6041100.0,264.973,26471
2017-12-05 17:00:00+00:00,264.63,264.66,264.16,264.23,5169567.0,264.402,22548
2017-12-05 18:00:00+00:00,264.24,264.52,264.11,264.35,3371917.0,264.319,16275
2017-12-05 19:00:00+00:00,264.35,264.42,263.35,263.5,8775726.0,263.797,35197
2017-12-05 20:00:00+00:00,263.5,263.66,263.04,263.2,19836543.0,263.329,69329
2017-12-06 14:30:00+00:00,262.87,263.41,262.83,263.23,6376549.0,263.111,22362
2017-12-06 15:00:00+00:00,263.23,263.58,262.71,263.56,8076754.0,263.181,35120
2017-12-06 16:00:00+00:00,263.57,263.66,263.13,263.25,4022357.0,263.389,19548
2017-12-06 17:00:00+00:00,263.24,263.28,262.88,263.18,4884463.0,263.061,17383
2017-12-06 18:00:00+00:00,263.2,263.52,263.05,263.48,2782683.0,263.313,12921
2017-12-06 19:00:00+00:00,263.47,263.73,263.37,263.51,4099195.0,263.518,18494
2017-12-06 20:00:00+00:00,263.51,263.63,263.06,263.22,10598746.0,263.329,41807
2017-12-07 14:30:00+00:00,263.09,263.56,262.94,263.54,3969663.0,263.292,15612
2017-12-07 15:00:00+00:00,263.55,263.95,263.27,263.93,6246724.0,263.641,25326
2017-12-07 16:00:00+00:00,263.93,264.31,263.59,264.26,5508156.0,264.004,21373
2017-12-07 17:00:00+00:00,264.27,264.31,264.08,264.31,3040497.0,264.19,12518
2017-12-07 18:00:00+00:00,264.31,264.43,264.01,264.17,3929526.0,264.192,15648
2017-12-07 19:00:00+00:00,264.17,264.24,263.56,263.9,7151021.0,263.954,24674
2017-12-07 20:00:00+00:00,263.9,264.11,263.74,264.05,10299810.0,263.948,41475
2017-12-08 14:30:00+00:00,265.01,265.19,264.82,265.05,6406848.0,264.988,21190
2017-12-08 15:00:00+00:00,265.05,265.14,264.72,265.14,5356585.0,264.978,22923
2017-12-08 16:00:00+00:00,265.14,265.24,264.79,265.08,4708573.0,265.108,20513
2017-12-08 17:00:00+00:00,265.09,265.5,265.07,265.31,5006271.0,265.341,19972
2017-12-08 18:00:00+00:00,265.3,265.52,265.25,265.35,2788541.0,265.382,13228
2017-12-08 19:00:00+00:00,265.35,265.36,264.95,265.13,3069349.0,265.141,13575
2017-12-08 20:00:00+00:00,265.13,265.5,265.02,265.49,13624554.0,265.27,41359
2017-12-11 14:30:00+00:00,265.57,265.97,265.49,265.97,4147097.0,265.657,14711
2017-12-11 15:00:00+00:00,265.97,266.09,265.67,265.71,6203674.0,265.881,24549
2017-12-11 16:00:00+00:00,265.71,265.99,265.6,265.87,2840731.0,265.822,12241
2017-12-11 17:00:00+00:00,265.87,266.18,265.86,266.16,3554462.0,266.044,14831
2017-12-11 18:00:00+00:00,266.16,266.29,266.02,266.16,3198151.0,266.15,14300
2017-12-11 19:00:00+00:00,266.16,266.2,266.04,266.13,3417130.0,266.123,14328
2017-12-11 20:00:00+00:00,266.13,266.38,265.9,266.34,14777916.0,266.133,47150
2017-12-12 14:30:00+00:00,266.57,266.63,266.34,266.61,4596324.0,266.496,16964
2017-12-12 15:00:00+00:00,266.62,266.9,266.53,266.79,4392297.0,266.7,20408
2017-12-12 16:00:00+00:00,266.8,267.24,266.71,267.15,6712122.0,267.028,24614
2017-12-12 17:00:00+00:00,267.15,267.32,266.88,267.15,5273172.0,267.138,21237
2017-12-12 18:00:00+00:00,267.16,267.28,266.93,266.96,6984004.0,267.118,14268
2017-12-12 19:00:00+00:00,266.96,267.28,266.87,267.22,4273226.0,267.159,15550
2017-12-12 20:00:00+00:00,267.22,267.22,266.69,266.79,14275991.0,266.919,42912
2017-12-13 14:30:00+00:00,267.06,267.47,267.05,267.39,5614832.0,267.275,19719
2017-12-13 15:00:00+00:00,267.4,267.51,267.2,267.43,5774299.0,267.353,23771
2017-12-13 16:00:00+00:00,267.44,267.56,267.32,267.5,5488768.0,267.446,21409
2017-12-13 17:00:00+00:00,267.49,267.5,266.96,267.09,4373200.0,267.183,18403
2017-12-13 18:00:00+00:00,267.08,267.12,266.79,266.97,4275817.0,266.993,17827
2017-12-13 19:00:00+00:00,266.97,267.54,266.97,267.48,8372505.0,267.345,30484
2017-12-13 20:00:00+00:00,267.49,267.49,266.65,266.74,15066458.0,266.97,51010
2017-12-14 14:30:00+00:00,267.12,267.21,266.85,267.12,4922399.0,267.018,17703
2017-12-14 15:00:00+00:00,267.12,267.22,266.96,266.99,4747121.0,267.097,21161
2017-12-14 16:00:00+00:00,266.99,267.07,266.55,266.88,6690733.0,266.787,25879
2017-12-14 17:00:00+00:00,266.89,266.91,266.45,266.51,5407407.0,266.69,24848
2017-12-14 18:00:00+00:00,266.51,266.57,266.15,266.18,8234379.0,266.381,35574
2017-12-14 19:00:00+00:00,266.18,266.32,265.6,266.07,8691489.0,265.963,36603
2017-12-14 20:00:00+00:00,266.07,266.31,265.6,265.68,18657303.0,265.9,62179
2017-12-15 14:30:00+00:00,265.45,265.68,265.39,265.51,7247595.0,265.53,23058
2017-12-15 15:00:00+00:00,265.5,266.34,265.5,265.92,10249949.0,265.971,41118
2017-12-15 16:00:00+00:00,265.93,266.63,265.92,266.5,6518994.0,266.363,27800
2017-12-15 17:00:00+00:00,266.5,266.7,266.39,266.61,4165966.0,266.583,17228
2017-12-15 18:00:00+00:00,266.61,266.8,266.49,266.79,3613129.0,266.631,14578
2017-12-15 19:00:00+00:00,266.8,267.01,266.71,266.81,7570233.0,266.868,26633
2017-12-15 20:00:00+00:00,266.81,267.04,266.24,266.53,19915867.0,266.633,64743
2017-12-18 14:30:00+00:00,268.08,268.6,267.98,268.44,7810583.0,268.342,28484
2017-12-18 15:00:00+00:00,268.44,268.52,268.15,268.26,6898039.0,268.351,30551
2017-12-18 16:00:00+00:00,268.26,268.52,268.1,268.47,5829871.0,268.31,23815
2017-12-18 17:00:00+00:00,268.47,268.56,268.34,268.41,4094972.0,268.462,19487
2017-12-18 18:00:00+00:00,268.4,268.42,268.18,268.23,4133349.0,268.284,15670
2017-12-18 19:00:00+00:00,268.22,268.4,268.14,268.39,3806748.0,268.256,16944
2017-12-18 20:00:00+00:00,268.39,268.46,268.0,268.18,13098021.0,268.212,42906
2017-12-19 14:30:00+00:00,268.48,268.53,267.75,267.89,5454420.0,268.077,20076
2017-12-19 15:00:00+00:00,267.87,268.05,267.57,267.74,8723764.0,267.808,33733
2017-12-19 16:00:00+00:00,267.73,267.88,267.44,267.44,5933131.0,267.709,26622
2017-12-19 17:00:00+00:00,267.44,267.64,267.33,267.63,3850254.0,267.47,17658
2017-12-19 18:00:00+00:00,267.62,267.77,267.53,267.63,3561746.0,267.665,16835
2017-12-19 19:00:00+00:00,267.64,267.81,267.28,267.39,4898532.0,267.546,20176
2017-12-19 20:00:00+00:00,267.39,267.55,267.09,267.19,14571915.0,267.347,46784
2017-12-20 14:30:00+00:00,268.25,268.33,267.09,267.47,7769149.0,267.585,26049
2017-12-20 15:00:00+00:00,267.47,267.63,266.69,267.0,9433956.0,267.204,37264
2017-12-20 16:00:00+00:00,267.01,267.41,266.87,267.16,3976469.0,267.217,17194
2017-12-20 17:00:00+00:00,267.16,267.39,266.99,267.27,3377793.0,267.215,15113
2017-12-20 18:00:00+00:00,267.27,267.6,267.22,267.41,4103536.0,267.453,17021
2017-12-20 19:00:00+00:00,267.42,267.48,266.94,267.11,4594446.0,267.173,19205
2017-12-20 20:00:00+00:00,267.11,267.37,266.97,267.05,8890340.0,267.168,31162
2017-12-21 14:30:00+00:00,267.73,267.84,267.3,267.38,5733528.0,267.568,20458
2017-12-21 15:00:00+00:00,267.38,268.09,267.37,267.87,5408207.0,267.765,24751
2017-12-21 16:00:00+00:00,267.87,268.17,267.8,268.03,3380219.0,268.009,15742
2017-12-21 17:00:00+00:00,268.03,268.21,267.91,268.19,2686302.0,267.998,13362
2017-12-21 18:00:00+00:00,268.19,268.39,268.17,268.19,3173312.0,268.276,14840
2017-12-21 19:00:00+00:00,268.19,268.2,267.92,268.09,2757528.0,268.064,12892
2017-12-21 20:00:00+00:00,268.09,268.12,267.41,267.57,11865591.0,267.719,42665
2017-12-22 14:30:00+00:00,267.59,267.64,267.22,267.6,4587831.0,267.52,16852
2017-12-22 15:00:00+00:00,267.61,267.62,267.23,267.29,4702064.0,267.392,21277
2017-12-22 16:00:00+00:00,267.28,267.3,266.9,267.08,4698644.0,267.133,21019
2017-12-22 17:00:00+00:00,267.08,267.24,267.05,267.13,2116768.0,267.15,9018
2017-12-22 18:00:00+00:00,267.13,267.39,267.11,267.36,3248773.0,267.242,12303
2017-12-22 19:00:00+00:00,267.36,267.49,267.23,267.44,4848720.0,267.393,19446
2017-12-22 20:00:00+00:00,267.44,267.56,267.31,267.49,12380781.0,267.418,38018
2017-12-26 14:30:00+00:00,267.06,267.35,266.97,267.21,3639549.0,267.196,15041
2017-12-26 15:00:00+00:00,267.22,267.39,267.06,267.07,3935461.0,267.264,18585
2017-12-26 16:00:00+00:00,267.07,267.25,267.03,267.18,2253193.0,267.151,11265
2017-12-26 17:00:00+00:00,267.19,267.24,267.06,267.13,2643889.0,267.16,13662
2017-12-26 18:00:00+00:00,267.13,267.19,267.01,267.08,2481293.0,267.117,11836
2017-12-26 19:00:00+00:00,267.08,267.17,267.02,267.16,2379091.0,267.101,12032
2017-12-26 20:00:00+00:00,267.16,267.18,266.88,267.16,7548802.0,267.058,28565
2017-12-27 14:30:00+00:00,267.36,267.43,267.16,267.34,2962045.0,267.341,11273
2017-12-27 15:00:00+00:00,267.33,267.67,267.33,267.66,4986623.0,267.505,22258
2017-12-27 16:00:00+00:00,267.66,267.73,267.33,267.44,5131681.0,267.566,25843
2017-12-27 17:00:00+00:00,267.43,267.49,267.27,267.28,4329572.0,267.373,20580
2017-12-27 18:00:00+00:00,267.27,267.38,267.16,267.33,2852954.0,267.266,13725
2017-12-27 19:00:00+00:00,267.33,267.33,267.06,267.18,2728667.0,267.195,12671
2017-12-27 20:00:00+00:00,267.18,267.35,267.01,267.34,9577660.0,267.202,32741
2017-12-28 14:30:00+00:00,267.85,267.9,267.49,267.59,3036409.0,267.702,11830
2017-12-28 15:00:00+00:00,267.59,267.7,267.46,267.66,3858598.0,267.573,14774
2017-12-28 16:00:00+00:00,267.65,267.74,267.51,267.69,3875184.0,267.629,17253
2017-12-28 17:00:00+00:00,267.68,267.71,267.57,267.61,1580116.0,267.634,8055
2017-12-28 18:00:00+00:00,267.61,267.64,267.47,267.54,1863459.0,267.561,8746
2017-12-28 19:00:00+00:00,267.54,267.65,267.45,267.62,2010072.0,267.55,8532
2017-12-28 20:00:00+00:00,267.62,267.92,267.56,267.86,7359626.0,267.749,27116
2017-12-29 14:30:00+00:00,268.55,268.55,267.89,267.98,3955408.0,268.193,13206
2017-12-29 15:00:00+00:00,267.99,268.01,267.52,267.73,3345371.0,267.836,14150
2017-12-29 16:00:00+00:00,267.72,267.87,267.51,267.78,4264129.0,267.666,16354
2017-12-29 17:00:00+00:00,267.78,267.82,267.58,267.64,3706453.0,267.721,14159
2017-12-29 18:00:00+00:00,267.64,267.72,267.29,267.42,4693850.0,267.543,17081
2017-12-29 19:00:00+00:00,267.42,267.54,267.37,267.51,4456326.0,267.453,19691
2017-12-29 20:00:00+00:00,267.51,267.81,266.64,266.88,19454159.0,267.183,63792
2018-01-02 14:30:00+00:00,267.84,268.0,267.4,267.98,8735543.0,267.728,28810
2018-01-02 15:00:00+00:00,267.98,268.45,267.96,268.28,9312076.0,268.226,39365
2018-01-02 16:00:00+00:00,268.28,268.41,267.99,268.15,4868674.0,268.191,20697
2018-01-02 17:00:00+00:00,268.15,268.31,268.07,268.13,3517665.0,268.188,16087
2018-01-02 18:00:00+00:00,268.13,268.34,268.12,268.28,4586547.0,268.265,18301
